;id_turma;discente;id_curso;unidade;nota;reposicao;faltas_unidade;media_final;numero_total_faltas;descricao
85626;57608381;aed12aa2185c79f0e09461b66a1170a7;92127264.0;1.0;4.8;f;0.0;6.4;20.0;APROVADO POR NOTA
85627;57608381;aed12aa2185c79f0e09461b66a1170a7;92127264.0;3.0;9.0;f;0.0;6.4;20.0;APROVADO POR NOTA
85628;57608381;7aea9c1fd8b6b02116be4f7f67dbc9f2;92127264.0;2.0;0.0;f;0.0;2.8;16.0;REPROVADO
85629;57608381;7aea9c1fd8b6b02116be4f7f67dbc9f2;92127264.0;1.0;8.3;f;0.0;2.8;16.0;REPROVADO
85630;57608381;7aea9c1fd8b6b02116be4f7f67dbc9f2;92127264.0;3.0;0.0;f;0.0;2.8;16.0;REPROVADO
85631;57608381;54f561ec372ddb4f5fcda17559cb70f1;92127264.0;3.0;8.0;f;0.0;6.3;6.0;APROVADO POR NOTA
85632;57608381;54f561ec372ddb4f5fcda17559cb70f1;92127264.0;2.0;5.5;f;0.0;6.3;6.0;APROVADO POR NOTA
85633;57608381;54f561ec372ddb4f5fcda17559cb70f1;92127264.0;1.0;5.5;f;0.0;6.3;6.0;APROVADO POR NOTA
85634;57608381;e381d3914b49c2b9dee37cc30438c7fb;92127264.0;3.0;0.0;f;0.0;0.0;32.0;REPROVADO POR MÉDIA E POR FALTAS
85635;57608381;e381d3914b49c2b9dee37cc30438c7fb;92127264.0;2.0;0.0;f;0.0;0.0;32.0;REPROVADO POR MÉDIA E POR FALTAS
85636;57608381;e381d3914b49c2b9dee37cc30438c7fb;92127264.0;1.0;0.0;f;0.0;0.0;32.0;REPROVADO POR MÉDIA E POR FALTAS
85637;57608381;71b1ba5b9ee3e9796d226d97a640ac15;92127264.0;1.0;6.8;f;0.0;7.6;8.0;APROVADO
85638;57608381;71b1ba5b9ee3e9796d226d97a640ac15;92127264.0;3.0;10.0;f;0.0;7.6;8.0;APROVADO
85639;57608381;71b1ba5b9ee3e9796d226d97a640ac15;92127264.0;2.0;6.1;f;0.0;7.6;8.0;APROVADO
85640;57608381;585a86076d71152014a6dd7fee234bd0;92127264.0;1.0;0.0;f;0.0;2.0;6.0;REPROVADO
85641;57608381;585a86076d71152014a6dd7fee234bd0;92127264.0;3.0;2.0;f;0.0;2.0;6.0;REPROVADO
85642;57608381;585a86076d71152014a6dd7fee234bd0;92127264.0;2.0;4.0;f;0.0;2.0;6.0;REPROVADO
85643;57608381;313fde1572b07cb0901016779afc2876;92127264.0;3.0;0.0;f;0.0;0.0;48.0;REPROVADO POR MÉDIA E POR FALTAS
85644;57608381;313fde1572b07cb0901016779afc2876;92127264.0;2.0;0.0;f;0.0;0.0;48.0;REPROVADO POR MÉDIA E POR FALTAS
85645;57608381;313fde1572b07cb0901016779afc2876;92127264.0;1.0;0.0;f;0.0;0.0;48.0;REPROVADO POR MÉDIA E POR FALTAS
